GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36085012500,"Census Tract 125, Richmond County, New York",36,085,012500,9.35,78.36,17.54,3103
36085012804,"Census Tract 128.04, Richmond County, New York",36,085,012804,10.16,79.06,9.74,4096
36085012805,"Census Tract 128.05, Richmond County, New York",36,085,012805,13.26,64.39,8.7,2534
36085012806,"Census Tract 128.06, Richmond County, New York",36,085,012806,18.36,63.84,15.08,5304
36085013201,"Census Tract 132.01, Richmond County, New York",36,085,013201,20.79,57.66,5.27,1347
36085013203,"Census Tract 132.03, Richmond County, New York",36,085,013203,16.99,64.09,6.3,5986
36085013204,"Census Tract 132.04, Richmond County, New York",36,085,013204,18.36,61.98,6.09,4809
36085013301,"Census Tract 133.01, Richmond County, New York",36,085,013301,19.12,68.3,58.0,1067
36085013302,"Census Tract 133.02, Richmond County, New York",36,085,013302,7.71,63.99,25.48,3320
36085013400,"Census Tract 134, Richmond County, New York",36,085,013400,18.63,58.4,19.58,4127
36085013800,"Census Tract 138, Richmond County, New York",36,085,013800,25.21,51.91,7.32,6558
36005000100,"Census Tract 1, Bronx County, New York",36,005,000100,1.11,,,6600
36005000200,"Census Tract 2, Bronx County, New York",36,005,000200,18.53,64.7,21.36,4167
36005000400,"Census Tract 4, Bronx County, New York",36,005,000400,14.09,71.0,4.29,5684
36005001600,"Census Tract 16, Bronx County, New York",36,005,001600,19.37,60.29,18.22,5917
36005001901,"Census Tract 19.01, Bronx County, New York",36,005,001901,0.84,97.32,25.49,1910
36005001902,"Census Tract 19.02, Bronx County, New York",36,005,001902,6.07,81.76,22.59,1334
36005001903,"Census Tract 19.03, Bronx County, New York",36,005,001903,,,,0
36005001904,"Census Tract 19.04, Bronx County, New York",36,005,001904,,,,0
36005002001,"Census Tract 20.01, Bronx County, New York",36,005,002001,10.73,71.58,52.99,4837
36005002002,"Census Tract 20.02, Bronx County, New York",36,005,002002,13.95,67.72,26.61,4768
36005002300,"Census Tract 23, Bronx County, New York",36,005,002300,12.46,72.52,39.68,4517
36005002400,"Census Tract 24, Bronx County, New York",36,005,002400,,,,0
36005002500,"Census Tract 25, Bronx County, New York",36,005,002500,7.01,80.95,40.64,5694
36005002701,"Census Tract 27.01, Bronx County, New York",36,005,002701,13.7,70.4,63.51,2672
36005002702,"Census Tract 27.02, Bronx County, New York",36,005,002702,5.84,81.29,51.78,4504
36005002800,"Census Tract 28, Bronx County, New York",36,005,002800,17.95,64.14,5.9,5030
36005003100,"Census Tract 31, Bronx County, New York",36,005,003100,6.19,83.84,18.25,1858
36005003300,"Census Tract 33, Bronx County, New York",36,005,003300,5.64,86.34,46.06,3140
36005003500,"Census Tract 35, Bronx County, New York",36,005,003500,7.54,82.61,37.0,3738
36005003700,"Census Tract 37, Bronx County, New York",36,005,003700,4.05,96.55,25.68,222
36005003800,"Census Tract 38, Bronx County, New York",36,005,003800,18.65,53.45,20.83,1169
36005003900,"Census Tract 39, Bronx County, New York",36,005,003900,11.1,68.41,41.12,6736
36005004001,"Census Tract 40.01, Bronx County, New York",36,005,004001,19.09,60.12,15.37,1425
36005004100,"Census Tract 41, Bronx County, New York",36,005,004100,10.5,76.8,47.86,5865
36005004200,"Census Tract 42, Bronx County, New York",36,005,004200,12.57,73.29,24.47,7789
36005004300,"Census Tract 43, Bronx County, New York",36,005,004300,9.7,80.74,37.93,5421
36005004400,"Census Tract 44, Bronx County, New York",36,005,004400,14.06,73.61,55.04,4401
36005004600,"Census Tract 46, Bronx County, New York",36,005,004600,12.57,69.73,38.84,1854
36005004800,"Census Tract 48, Bronx County, New York",36,005,004800,6.64,84.12,26.25,4757
36005005001,"Census Tract 50.01, Bronx County, New York",36,005,005001,12.25,69.4,45.75,4465
36005005002,"Census Tract 50.02, Bronx County, New York",36,005,005002,7.69,80.14,37.64,6291
36005005100,"Census Tract 51, Bronx County, New York",36,005,005100,11.68,68.85,54.0,5858
36005005200,"Census Tract 52, Bronx County, New York",36,005,005200,13.68,69.08,37.52,1879
36005005300,"Census Tract 53, Bronx County, New York",36,005,005300,5.46,85.55,58.33,5142
36005005400,"Census Tract 54, Bronx County, New York",36,005,005400,11.49,72.04,33.53,5354
36047039500,"Census Tract 395, Kings County, New York",36,047,039500,8.16,86.01,26.42,3958
36047039600,"Census Tract 396, Kings County, New York",36,047,039600,15.18,66.46,15.39,1910
36047039700,"Census Tract 397, Kings County, New York",36,047,039700,9.99,78.42,22.8,3342
36047039800,"Census Tract 398, Kings County, New York",36,047,039800,13.6,67.38,15.01,2845
36047039900,"Census Tract 399, Kings County, New York",36,047,039900,11.85,73.11,22.13,4229
36047040000,"Census Tract 400, Kings County, New York",36,047,040000,14.87,67.44,12.63,2906
36047040100,"Census Tract 401, Kings County, New York",36,047,040100,18.14,69.32,30.02,3203
36047040200,"Census Tract 402, Kings County, New York",36,047,040200,16.42,68.32,20.08,2844
36047040300,"Census Tract 403, Kings County, New York",36,047,040300,16.82,72.17,22.89,3697
36047040400,"Census Tract 404, Kings County, New York",36,047,040400,13.46,66.75,14.77,2355
36047040500,"Census Tract 405, Kings County, New York",36,047,040500,6.22,87.44,11.9,1512
36047040600,"Census Tract 406, Kings County, New York",36,047,040600,14.55,67.42,14.77,3642
36047040700,"Census Tract 407, Kings County, New York",36,047,040700,,,,0
36047040800,"Census Tract 408, Kings County, New York",36,047,040800,18.19,58.26,5.22,3485
36047040900,"Census Tract 409, Kings County, New York",36,047,040900,11.99,76.2,40.04,3829
36047041000,"Census Tract 410, Kings County, New York",36,047,041000,14.57,68.3,16.93,2004
36047041100,"Census Tract 411, Kings County, New York",36,047,041100,12.33,67.57,25.88,3050
36047041200,"Census Tract 412, Kings County, New York",36,047,041200,11.43,70.15,25.12,3404
36047041300,"Census Tract 413, Kings County, New York",36,047,041300,14.51,62.27,16.7,3743
36047041401,"Census Tract 414.01, Kings County, New York",36,047,041401,11.03,64.49,29.4,1541
36047041402,"Census Tract 414.02, Kings County, New York",36,047,041402,25.42,55.66,15.86,1829
36047041500,"Census Tract 415, Kings County, New York",36,047,041500,9.29,77.69,17.95,4112
36047041600,"Census Tract 416, Kings County, New York",36,047,041600,13.79,68.7,14.72,2343
36047041700,"Census Tract 417, Kings County, New York",36,047,041700,19.43,60.8,24.12,3221
36047041800,"Census Tract 418, Kings County, New York",36,047,041800,17.21,57.01,21.49,2859
36047041900,"Census Tract 419, Kings County, New York",36,047,041900,8.1,77.52,38.45,3914
36047042000,"Census Tract 420, Kings County, New York",36,047,042000,15.34,62.18,20.67,1930
36047042100,"Census Tract 421, Kings County, New York",36,047,042100,10.97,76.17,16.94,4239
36047042200,"Census Tract 422, Kings County, New York",36,047,042200,10.49,79.32,18.84,3545
36047042300,"Census Tract 423, Kings County, New York",36,047,042300,8.1,91.22,14.17,3840
36047042400,"Census Tract 424, Kings County, New York",36,047,042400,13.23,71.65,21.27,3342
36047042500,"Census Tract 425, Kings County, New York",36,047,042500,1.39,95.04,23.53,3321
36047042600,"Census Tract 426, Kings County, New York",36,047,042600,17.92,63.57,20.12,4129
36047042700,"Census Tract 427, Kings County, New York",36,047,042700,6.26,88.86,26.03,4730
36047042800,"Census Tract 428, Kings County, New York",36,047,042800,20.22,59.27,9.45,3789
36047042900,"Census Tract 429, Kings County, New York",36,047,042900,2.61,93.69,33.85,5205
36047043000,"Census Tract 430, Kings County, New York",36,047,043000,13.52,69.39,16.7,3276
36047043100,"Census Tract 431, Kings County, New York",36,047,043100,6.88,85.46,24.73,4654
36047043200,"Census Tract 432, Kings County, New York",36,047,043200,12.54,69.32,11.11,4195
36047043300,"Census Tract 433, Kings County, New York",36,047,043300,9.69,73.82,36.62,3529
36047043400,"Census Tract 434, Kings County, New York",36,047,043400,13.35,75.06,30.24,3618
36047043500,"Census Tract 435, Kings County, New York",36,047,043500,7.05,81.05,24.77,4921
36047043600,"Census Tract 436, Kings County, New York",36,047,043600,16.3,58.51,17.39,4877
36047043700,"Census Tract 437, Kings County, New York",36,047,043700,5.02,84.83,21.75,5796
36047043800,"Census Tract 438, Kings County, New York",36,047,043800,15.24,67.16,22.27,2532
36047043900,"Census Tract 439, Kings County, New York",36,047,043900,11.68,73.82,22.06,3424
36047044000,"Census Tract 440, Kings County, New York",36,047,044000,13.6,67.25,19.33,2736
36005005600,"Census Tract 56, Bronx County, New York",36,005,005600,25.65,53.27,34.22,2113
36005005902,"Census Tract 59.02, Bronx County, New York",36,005,005902,17.91,62.13,31.23,2635
36005006000,"Census Tract 60, Bronx County, New York",36,005,006000,15.09,68.92,26.3,1266
36005006100,"Census Tract 61, Bronx County, New York",36,005,006100,23.56,60.94,9.26,3985
36005006200,"Census Tract 62, Bronx County, New York",36,005,006200,12.15,71.39,29.19,6995
36005006301,"Census Tract 63.01, Bronx County, New York",36,005,006301,7.21,83.46,28.16,4741
36005006302,"Census Tract 63.02, Bronx County, New York",36,005,006302,,,,0
36005006400,"Census Tract 64, Bronx County, New York",36,005,006400,16.08,67.39,28.16,3949
36005006500,"Census Tract 65, Bronx County, New York",36,005,006500,5.12,85.27,48.64,5394
36005006700,"Census Tract 67, Bronx County, New York",36,005,006700,9.29,78.69,43.89,6682
36005006800,"Census Tract 68, Bronx County, New York",36,005,006800,18.62,64.01,27.23,3147
36005006900,"Census Tract 69, Bronx County, New York",36,005,006900,12.67,70.82,37.56,7370
36005007000,"Census Tract 70, Bronx County, New York",36,005,007000,11.73,69.49,17.01,4469
36005007100,"Census Tract 71, Bronx County, New York",36,005,007100,7.58,82.31,22.44,2877
36005007200,"Census Tract 72, Bronx County, New York",36,005,007200,13.07,64.43,24.46,6448
36005007300,"Census Tract 73, Bronx County, New York",36,005,007300,6.36,82.08,47.86,4229
36005007400,"Census Tract 74, Bronx County, New York",36,005,007400,17.54,60.9,31.45,3494
36005007500,"Census Tract 75, Bronx County, New York",36,005,007500,10.62,73.42,32.72,6345
36005007600,"Census Tract 76, Bronx County, New York",36,005,007600,12.81,67.7,23.61,5136
36005007700,"Census Tract 77, Bronx County, New York",36,005,007700,8.44,73.57,24.88,2037
36005007800,"Census Tract 78, Bronx County, New York",36,005,007800,8.58,73.63,13.39,7160
36005007900,"Census Tract 79, Bronx County, New York",36,005,007900,6.62,81.66,41.46,6795
36005008300,"Census Tract 83, Bronx County, New York",36,005,008300,9.38,72.38,28.92,5948
36005008400,"Census Tract 84, Bronx County, New York",36,005,008400,16.34,59.78,10.6,3017
36005008500,"Census Tract 85, Bronx County, New York",36,005,008500,8.68,79.56,31.13,5416
36005008600,"Census Tract 86, Bronx County, New York",36,005,008600,15.12,69.81,43.21,3757
36005008700,"Census Tract 87, Bronx County, New York",36,005,008700,8.73,81.27,43.85,6230
36005008900,"Census Tract 89, Bronx County, New York",36,005,008900,18.81,57.76,20.34,2998
36005009000,"Census Tract 90, Bronx County, New York",36,005,009000,12.84,70.2,33.34,3574
36005009200,"Census Tract 92, Bronx County, New York",36,005,009200,8.59,79.24,24.22,6005
36005009301,"Census Tract 93.01, Bronx County, New York",36,005,009301,6.76,81.47,39.41,5343
36005009302,"Census Tract 93.02, Bronx County, New York",36,005,009302,1.21,,,579
36005009600,"Census Tract 96, Bronx County, New York",36,005,009600,21.37,64.62,17.22,2794
36005009800,"Census Tract 98, Bronx County, New York",36,005,009800,25.76,60.31,15.1,5019
36005011000,"Census Tract 110, Bronx County, New York",36,005,011000,,,,0
36005011502,"Census Tract 115.02, Bronx County, New York",36,005,011502,8.54,77.0,45.63,4297
36005011701,"Census Tract 117.01, Bronx County, New York",36,005,011701,15.51,64.14,37.21,1360
36005011702,"Census Tract 117.02, Bronx County, New York",36,005,011702,,,,0
36005011800,"Census Tract 118, Bronx County, New York",36,005,011800,12.1,63.6,9.55,5645
36005011900,"Census Tract 119, Bronx County, New York",36,005,011900,9.63,73.62,29.47,5399
36005012101,"Census Tract 121.01, Bronx County, New York",36,005,012101,7.81,84.7,26.41,3072
36005012102,"Census Tract 121.02, Bronx County, New York",36,005,012102,10.91,77.67,40.13,1338
36005012300,"Census Tract 123, Bronx County, New York",36,005,012300,11.26,73.71,16.21,4371
36005012500,"Census Tract 125, Bronx County, New York",36,005,012500,7.85,78.25,32.72,3859
36005012701,"Census Tract 127.01, Bronx County, New York",36,005,012701,10.17,70.49,23.07,2046
36005012901,"Census Tract 129.01, Bronx County, New York",36,005,012901,10.24,73.65,33.27,4677
36005013000,"Census Tract 130, Bronx County, New York",36,005,013000,11.01,74.19,16.69,1462
36047044100,"Census Tract 441, Kings County, New York",36,047,044100,14.06,70.69,24.69,5101
36047044200,"Census Tract 442, Kings County, New York",36,047,044200,23.42,52.32,15.64,2699
36047044300,"Census Tract 443, Kings County, New York",36,047,044300,7.67,85.95,23.57,4417
36047044400,"Census Tract 444, Kings County, New York",36,047,044400,16.48,62.48,25.39,3458
36047044500,"Census Tract 445, Kings County, New York",36,047,044500,11.36,75.41,21.26,4393
36047044600,"Census Tract 446, Kings County, New York",36,047,044600,7.86,80.55,22.89,1984
36047044700,"Census Tract 447, Kings County, New York",36,047,044700,1.93,96.0,34.37,2543
36047044800,"Census Tract 448, Kings County, New York",36,047,044800,24.93,48.31,12.06,1793
36047044901,"Census Tract 449.01, Kings County, New York",36,047,044901,7.03,84.68,39.87,2989
36047044902,"Census Tract 449.02, Kings County, New York",36,047,044902,,,,0
36047045000,"Census Tract 450, Kings County, New York",36,047,045000,8.8,73.98,24.69,648
36047045200,"Census Tract 452, Kings County, New York",36,047,045200,19.97,53.81,7.86,2564
36047045300,"Census Tract 453, Kings County, New York",36,047,045300,8.46,86.92,45.07,2410
36047045400,"Census Tract 454, Kings County, New York",36,047,045400,14.76,57.88,9.8,1877
36047045600,"Census Tract 456, Kings County, New York",36,047,045600,18.69,58.81,10.67,2183
36047045800,"Census Tract 458, Kings County, New York",36,047,045800,23.87,57.59,11.11,1215
36047046000,"Census Tract 460, Kings County, New York",36,047,046000,14.53,73.56,18.28,3104
36047046201,"Census Tract 462.01, Kings County, New York",36,047,046201,24.1,51.89,12.63,2050
36047046202,"Census Tract 462.02, Kings County, New York",36,047,046202,13.36,67.31,14.41,1894
36047046400,"Census Tract 464, Kings County, New York",36,047,046400,8.17,75.91,35.11,2717
36047046800,"Census Tract 468, Kings County, New York",36,047,046800,18.65,60.65,22.01,1995
36047047000,"Census Tract 470, Kings County, New York",36,047,047000,9.31,78.83,13.61,2396
36047047200,"Census Tract 472, Kings County, New York",36,047,047200,13.65,64.16,27.93,2865
36047047400,"Census Tract 474, Kings County, New York",36,047,047400,21.66,49.69,36.49,2258
36047047600,"Census Tract 476, Kings County, New York",36,047,047600,23.34,48.5,19.11,3004
36047047700,"Census Tract 477, Kings County, New York",36,047,047700,6.94,88.8,9.86,3701
36047047800,"Census Tract 478, Kings County, New York",36,047,047800,11.36,66.8,24.94,3926
36047048000,"Census Tract 480, Kings County, New York",36,047,048000,9.6,73.54,34.7,3447
36047048100,"Census Tract 481, Kings County, New York",36,047,048100,11.59,75.42,13.92,3047
36047048200,"Census Tract 482, Kings County, New York",36,047,048200,19.37,58.58,13.91,4955
36047048400,"Census Tract 484, Kings County, New York",36,047,048400,9.86,73.91,21.57,5566
36047048500,"Census Tract 485, Kings County, New York",36,047,048500,7.23,85.26,22.36,2254
36047048600,"Census Tract 486, Kings County, New York",36,047,048600,9.9,73.08,21.83,3152
